test_id;Question;SPARQL query;Extracted_properties_str;Predicted SPARQL query;Predicted_extracted_properties_str;Property_correctness_score;All_properties_with_labels;Property_precision;Property_recall;Property_f1_score;Property_f1_percent;semantic_correct;execution_score
test_10;What are the distinct lithostratigraphic units located in Arizona? Please include any parts they have (if available, the larger units they are part of (if available), and their Geolex IDs (if available).;PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?unit ?haspart ?partof ?GeolexID WHERE { ?unit ( wdt:P31 / ( wdt:P279 * ) ) wd:Q3550897 . OPTIONAL { ?unit wdt:P527 ?haspart . } OPTIONAL { ?unit wdt:P361 ?partof . } OPTIONAL { ?unit wdt:P6202 ?GeolexID . } ?unit wdt:P131 wd:Q816 . };P31, P279, P527, P361, P6202, P131;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?unit ?unitLabel ?class ?classLabel ?part ?partLabel ?larger ?largerLabel ?geolex WHERE {
  ?class wdt:P279 * wd:Q3550897 .
  ?unit wdt:P31 ?class .
  VALUES ?az {
    wd:Q816
  }
  {
    ?unit wdt:P131 ?az .
  } UNION {
    ?unit wdt:P3842 ?az .
  }
  OPTIONAL {
    ?unit wdt:P527 ?part .
  }
  OPTIONAL {
    ?unit wdt:P361 ?larger .
  }
  OPTIONAL {
    ?unit wdt:P6202 ?geolex .
  }
  OPTIONAL {
    ?unit rdfs:label ?unitLabel .
    FILTER ( LANG( ?unitLabel ) = ""en"" )
  }
  OPTIONAL {
    ?part rdfs:label ?partLabel .
    FILTER ( LANG( ?partLabel ) = ""en"" )
  }
  OPTIONAL {
    ?larger rdfs:label ?largerLabel .
    FILTER ( LANG( ?largerLabel ) = ""en"" )
  }
  OPTIONAL {
    ?class rdfs:label ?classLabel .
    FILTER ( LANG( ?classLabel ) = ""en"" )
  }
}
LIMIT 20000";P279, P31, P131, P3842, P527, P361, P6202;0;P31=instance of, P279=subclass of, P527=has part(s), P361=part of, P6202=Geolex ID, P131=located in the administrative territorial entity, P3842=located in the present-day administrative territorial entity;0.8571428571428571;1.0;0.923076923076923;92.31;False;0.0
test_11;What are the items that are subclasses of scholarly articles, ordered by their labels?;"PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?itemLabel WHERE { ?item wdt:P279 * wd:Q13442814 . SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" . } } order by ?itemLabel";P279;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?item ?label WHERE {
  ?item wdt:P279 wd:Q13442814 .
  OPTIONAL {
    ?item rdfs:label ?label FILTER ( LANG( ?label ) = ""en"" )
  }
}
ORDER BY ?label";P279;1;P279=subclass of;1.0;1.0;1.0;100.0;False;0.2986425339366516
test_12;"What are the municipalities of Catalonia, Spain, with an IDESCAT territorial code starting with ""25""? Include their most recent population using their preferred rank (if available), area (if available), and coat of arms image (if available).";"PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?item ?poblacio ?superficie ?imatge_de_l_escut_d_armes ?pointInTime WHERE { ?item wdt:P31 wd:Q33146843 ; wdt:P4335 ?p4335 . FILTER ( STRSTARTS ( ?p4335 , ""25"" ) ) OPTIONAL { ?item p:P1082 [ ps:P1082 ?poblacio ; pq:P585 ?pointInTime ; wikibase:rank wikibase:PreferredRank ] . } OPTIONAL { ?item wdt:P2046 ?superficie . } OPTIONAL { ?item wdt:P94 ?imatge_de_l_escut_d_armes . } }";P31, P4335, P2046, P94;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wikibase: <http://wikiba.se/ontology#>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
SELECT ?item ?itemLabel ?idescatCode ?population ?populationDate ?area ?coat WHERE {
  ?item wdt:P4335 ?idescatCode .
  FILTER ( STRSTARTS( STR( ?idescatCode ) , ""25"" ) ) .
  ?item wdt:P31 / wdt:P279 * wd:Q2074737 .
  ?item wdt:P131 + wd:Q5705 .
  OPTIONAL {
    ?item wdt:P2046 ?area .
  }
  OPTIONAL {
    ?item wdt:P94 ?coat .
  }
  {
    SELECT ?item ( SAMPLE( ?ppv_in ) AS ?popPrefVal ) ( MAX( ?ppt_in ) AS ?popPrefTime ) WHERE {
      ?item p:P1082 ?psPref .
      ?psPref wikibase:rank wikibase:PreferredRank .
      ?psPref ps:P1082 ?ppv_in .
      OPTIONAL {
        ?psPref pq:P585 ?ppt_in .
      }
    }
    GROUP BY ?item
  }
  OPTIONAL {
    SELECT ?item ( SAMPLE( ?pv_in ) AS ?popVal ) ( MAX( ?pt_in ) AS ?popTime ) WHERE {
      ?item p:P1082 ?ps .
      ?ps ps:P1082 ?pv_in .
      OPTIONAL {
        ?ps pq:P585 ?pt_in .
      }
      FILTER NOT EXISTS {
        ?item p:P1082 ?psPref2 .
        ?psPref2 wikibase:rank wikibase:PreferredRank .
      }
    }
    GROUP BY ?item
  }
  BIND( COALESCE ( ?popPrefVal , ?popVal ) AS ?population ) .
  BIND( COALESCE ( ?popPrefTime , ?popTime ) AS ?populationDate ) .
  OPTIONAL {
    ?item rdfs:label ?itemLabel FILTER ( LANG( ?itemLabel ) = ""en"" )
  }
}
ORDER BY ?itemLabel";P4335, P31, P279, P131, P2046, P94;0;P31=instance of, P4335=IDESCAT territorial code in Catalonia, P2046=area, P94=coat of arms image, P279=subclass of, P131=located in the administrative territorial entity;0.6666666666666666;1.0;0.8;80.0;False;0.0
test_13;Which countries are sovereign states, along with their capitals, currencies, populations, flag images, and the determination methods of their capitals, if available? Exclude historical countries and ancient civilizations.;"PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?country ?capital ?currency ?population ?flag_image ?determination_method WHERE { ?country wdt:P31 wd:Q3624078 . FILTER NOT EXISTS { ?country wdt:P31 wd:Q3024240 } FILTER NOT EXISTS { ?country wdt:P31 wd:Q28171280 } OPTIONAL { ?country wdt:P36 ?capital } . OPTIONAL { ?country p:P36 [ ps:P36 ?capital ; pq:P459 ?determination_method ] . } . OPTIONAL { ?country wdt:P38 ?currency } . OPTIONAL { ?country wdt:P1082 ?population } . OPTIONAL { ?country p:P41 ?flagStatement . ?flagStatement wikibase:rank wikibase:PreferredRank . ?flagStatement ps:P41 ?flag_image . } . } ORDER BY ?population";P31, P36, P38, P1082;"PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?country ?countryLabel ?capital ?capitalLabel ?capitalDetermination ?capitalDeterminationLabel ?currency ?currencyLabel ?population ?populationDate ?flagImage WHERE {
  ?country wdt:P31 wd:Q3624078 .
  FILTER NOT EXISTS {
    ?country wdt:P31 wd:Q3024240 .
  }
  FILTER NOT EXISTS {
    ?country wdt:P31 wd:Q28171280 .
  }
  FILTER NOT EXISTS {
    ?country wdt:P582 ?end .
  }
  OPTIONAL {
    ?country p:P36 ?capStmt .
    ?capStmt ps:P36 ?capital .
    OPTIONAL {
      ?capStmt pq:P459 ?capitalDetermination .
    }
  }
  OPTIONAL {
    ?country wdt:P38 ?currency .
  }
  OPTIONAL {
    ?country p:P1082 ?popStmt .
    ?popStmt ps:P1082 ?population .
    OPTIONAL {
      ?popStmt pq:P585 ?populationDate .
    }
  }
  OPTIONAL {
    ?country wdt:P41 ?flagImage .
  }
  OPTIONAL {
    ?country rdfs:label ?countryLabel FILTER ( LANG( ?countryLabel ) = ""en"" )
  }
  OPTIONAL {
    ?capital rdfs:label ?capitalLabel FILTER ( LANG( ?capitalLabel ) = ""en"" )
  }
  OPTIONAL {
    ?capitalDetermination rdfs:label ?capitalDeterminationLabel FILTER ( LANG( ?capitalDeterminationLabel ) = ""en"" )
  }
  OPTIONAL {
    ?currency rdfs:label ?currencyLabel FILTER ( LANG( ?currencyLabel ) = ""en"" )
  }
}
ORDER BY ?countryLabel";P31, P582, P38, P41;0;P31=instance of, P36=capital, P38=currency, P1082=population, P582=end time, P41=flag image;0.5;0.5;0.5;50.0;False;0.0
test_14;What are the mountains with an elevation above sea level greater than 8000 meters, excluding those located on any astronomical body?;PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX psn: <http://www.wikidata.org/prop/statement/value-normalized/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?m { ?item wdt:P31 wd:Q8502 . ?item p:P2044 / psn:P2044 / wikibase:quantityAmount ?m . FILTER ( ?m > 8000 ) MINUS { ?item wdt:P376 [] } };P31, P376;"PREFIX psv: <http://www.wikidata.org/prop/statement/value/>
PREFIX wikibase: <http://wikiba.se/ontology#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX p: <http://www.wikidata.org/prop/>
SELECT ?mountain ?mountainLabel ( MAX( ?amount ) AS ?maxAmount ) WHERE {
  ?mountain wdt:P31 / wdt:P279 * wd:Q8502 .
  ?mountain p:P2044 ?stmt .
  ?stmt psv:P2044 ?psv .
  ?psv wikibase:quantityAmount ?amount .
  ?psv wikibase:quantityUnit ?unit .
  FILTER ( ?unit = wd:Q11573 ) .
  FILTER ( ?amount > 8000 ) .
  FILTER NOT EXISTS {
    ?mountain wdt:P376 ?astronomicalBody
  }
  .
  OPTIONAL {
    ?mountain rdfs:label ?mountainLabel .
    FILTER ( LANG( ?mountainLabel ) = ""en"" )
  }
}
GROUP BY ?mountain ?mountainLabel
ORDER BY DESC ( ?maxAmount )
LIMIT 5
OFFSET 10";P31, P279, P376;0;P31=instance of, P376=located on astronomical body, P279=subclass of;0.6666666666666666;1.0;0.8;80.0;False;0.4166666666666667
test_15;"What is the most recent publication date of ""Minecraft""?";"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX psv: <http://www.wikidata.org/prop/statement/value/> PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX p: <http://www.wikidata.org/prop/> SELECT ?item ?itemLabel ?date WHERE { VALUES ?itemLabel { ""Minecraft"" @en } . ?item rdfs:label ?itemLabel . ?item p:P577 ?P577_stat . ?P577_stat psv:P577 [] . ?P577_stat a wikibase:BestRank . ?P577_stat ps:P577 ?date . }";;"PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ( wd:Q49740 AS ?item ) ( MAX( ?date ) AS ?mostRecentDate ) WHERE {
  wd:Q49740 wdt:P577 ?date .
}
GROUP BY ?item";P577;0;nan=UNKNOWN, P577=publication date;0.0;1.0;0.0;0.0;False;0.5000000111758708
test_16;What are the items in the collection of the Musée d'art et d'histoire de Saint-Brieuc, along with the items of their creators, the items of the creators' places of birth in Brittany, their inventory numbers, and images (if available)?;PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> SELECT ?item ?auteur ?lieunaissance ?inventaire ?image WHERE { ?item wdt:P217 ?inventaire . ?item p:P217 ?statement . ?statement pq:P195 wd:Q3329624 . ?item wdt:P170 ?auteur . ?auteur wdt:P19 ?lieunaissance . ?lieunaissance wdt:P131 * wd:Q12130 . OPTIONAL { ?item wdt:P18 ?image . } };P217, P170, P19, P131, P18;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?item ?itemLabel ?inventoryNumber ?image ?creator ?creatorLabel ?birthplace ?birthplaceLabel WHERE {
  ?item wdt:P195 wd:Q3329624 .
  OPTIONAL {
    ?item wdt:P217 ?inventoryNumber .
  }
  OPTIONAL {
    ?item wdt:P18 ?image .
  }
  ?item wdt:P170 ?creator .
  ?creator wdt:P19 ?birthplace .
  ?birthplace wdt:P131 * wd:Q12130 .
  OPTIONAL {
    ?item rdfs:label ?itemLabel .
    FILTER ( LANG( ?itemLabel ) = ""fr"" )
  }
  OPTIONAL {
    ?creator rdfs:label ?creatorLabel .
    FILTER ( LANG( ?creatorLabel ) = ""fr"" )
  }
  OPTIONAL {
    ?birthplace rdfs:label ?birthplaceLabel .
    FILTER ( LANG( ?birthplaceLabel ) = ""fr"" )
  }
}
LIMIT 500";P195, P217, P18, P170, P19, P131;0;P217=inventory number, P170=creator, P19=place of birth, P131=located in the administrative territorial entity, P18=image, P195=collection;0.8333333333333334;1.0;0.9090909090909092;90.91;True;1.0
test_17;What are the distinct places where the official language is Swedish, along with their labels, the unique instances they belong to (if available), and the unique entities they are part of (if available)? Order results alphabetically by place label.;"PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?place ?placeLabel ?instance_of ?part_of WHERE { ?place wdt:P37 wd:Q9027 . OPTIONAL { ?place wdt:P31 ?instance_of . } OPTIONAL { ?place wdt:P361 ?part_of . } SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"" . } } GROUP BY ?place ?placeLabel ?instance_of ?part_of ORDER BY STR ( ?placeLabel )";P37, P31, P361;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?place ?placeLabel ( GROUP_CONCAT( DISTINCT STR( ?instance ) ; separator = ""|"" ) AS ?instanceIRIs ) ( GROUP_CONCAT( DISTINCT ?instanceLabel ; separator = ""|"" ) AS ?instanceLabels ) ( GROUP_CONCAT( DISTINCT STR( ?partOf ) ; separator = ""|"" ) AS ?partOfIRIs ) ( GROUP_CONCAT( DISTINCT ?partOfLabel ; separator = ""|"" ) AS ?partOfLabels ) WHERE {
  ?place wdt:P37 wd:Q9027 .
  OPTIONAL {
    ?place wdt:P31 ?instance .
    OPTIONAL {
      ?instance rdfs:label ?instanceLabel .
      FILTER ( LANG( ?instanceLabel ) = ""en"" )
    }
  }
  OPTIONAL {
    ?place wdt:P361 ?partOf .
    OPTIONAL {
      ?partOf rdfs:label ?partOfLabel .
      FILTER ( LANG( ?partOfLabel ) = ""en"" )
    }
  }
  OPTIONAL {
    ?place rdfs:label ?placeLabel .
    FILTER ( LANG( ?placeLabel ) = ""en"" )
  }
}
GROUP BY ?place ?placeLabel
ORDER BY LCASE( ?placeLabel )";P37, P31, P361;1;P37=official language, P31=instance of, P361=part of;1.0;1.0;1.0;100.0;False;0.4498676859747133
test_18;What are the distinct countries and country parts (like Western Russia) in the continent Europe, their labels, and their area in square kilometers (rounded and calculated from either the country's area or the part's area if available)? Also include the part of the country (if applicable), and exclude countries that have been dissolved, abolished, or demolished. Order results by the area in descending order.;"PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX psn: <http://www.wikidata.org/prop/statement/value-normalized/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?country ?countryLabel ( ROUND ( COALESCE ( ?area3 , ?area2 ) / 1000000 ) as ?area_km2 ) ?part { ?country p:P31 / ps:P31 wd:Q6256 . ?country wdt:P30 wd:Q46 . ?country p:P2046 / psn:P2046 [ wikibase:quantityAmount ?area2 ] . OPTIONAL { ?country p:P30 [ pq:P518 ?part ; ps:P30 wd:Q46 ] . ?part p:P2046 / psn:P2046 [ wikibase:quantityAmount ?area3 ] . } MINUS { ?country wdt:P576 [] } SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" . } } ORDER by desc ( ?area_km2 )";P30, P576;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?item ?itemLabel ?country ?countryLabel ( ROUND( ?area ) AS ?area_km2 ) WHERE {
  {
    ?item wdt:P31 / wdt:P279 * wd:Q6256 .
  } UNION {
    ?item wdt:P31 / wdt:P279 * wd:Q82794 .
    OPTIONAL {
      ?item wdt:P17 ?country .
    }
  }
  FILTER ( EXISTS {
    ?item wdt:P30 wd:Q46
  }
  || EXISTS {
    ?country wdt:P30 wd:Q46
  }
  ) FILTER NOT EXISTS {
    ?item wdt:P576 ?d .
  }
  OPTIONAL {
    ?item wdt:P2046 ?itemArea .
  }
  OPTIONAL {
    ?country wdt:P2046 ?countryArea .
  }
  BIND( COALESCE ( ?itemArea , ?countryArea ) AS ?area ) FILTER ( BOUND( ?area ) ) OPTIONAL {
    ?item rdfs:label ?itemLabel FILTER ( LANG( ?itemLabel ) = ""en"" )
  }
  OPTIONAL {
    ?country rdfs:label ?countryLabel FILTER ( LANG( ?countryLabel ) = ""en"" )
  }
}
ORDER BY DESC ( ?area )";P31, P279, P17, P30, P576, P2046;0;P30=continent, P576=dissolved, abolished or demolished date, P31=instance of, P279=subclass of, P17=country, P2046=area;0.3333333333333333;1.0;0.5;50.0;False;0.0
test_19;What are the countries along with images of their flags and their populations, ordered by descending population?;"PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?country ?flagImage ?population WHERE { ?country wdt:P31 wd:Q6256 ; wdt:P1082 ?population ; wdt:P163 [ wdt:P18 ?flagImage ] . } ORDER BY DESC ( ?population )";P31, P1082, P163, P18;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?country ?countryLabel ?flag ?population WHERE {
  ?country wdt:P31 / wdt:P279 * wd:Q3624078 .
  ?country wdt:P1082 ?population .
  ?country wdt:P297 ?iso .
  OPTIONAL {
    ?country wdt:P41 ?flag .
  }
  OPTIONAL {
    ?country rdfs:label ?countryLabel .
    FILTER ( LANG( ?countryLabel ) = ""en"" )
  }
}
ORDER BY DESC ( ?population )";P31, P279, P1082, P297, P41;0;P31=instance of, P1082=population, P163=flag, P18=image, P279=subclass of, P297=ISO 3166-1 alpha-2 code, P41=flag image;0.4;0.5;0.4444444444444445;44.44;False;0.9430604935284193
test_20;What is the current number of operational airports and the population for each country, excluding airports that have an end time or a dissolved, abolished, or demolished date, if available?;PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?country ?no_of_airports ?population WHERE { { SELECT ?country ( COUNT ( ?airport ) AS ?no_of_airports ) WHERE { ?airport wdt:P17 ?country . ?airport wdt:P31 / wdt:P279 * wd:Q1248784 . OPTIONAL { ?airport ( wdt:P582 | wdt:P576 ) ?endtime . } FILTER ( ! BOUND ( ?endtime ) ) } GROUP BY ?country } ?country wdt:P1082 ?population . };P17, P31, P279, P582, P576, P1082;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?country ?countryLabel ( COUNT( DISTINCT ?airport ) AS ?numAirports ) ?population WHERE {
  VALUES ?class {
    wd:Q6256 wd:Q3624078
  }
  ?country wdt:P31 ?class .
  OPTIONAL {
    ?airport wdt:P31 wd:Q1248784 ; wdt:P17 ?country .
    FILTER NOT EXISTS {
      ?airport wdt:P582 ?end .
    }
    FILTER NOT EXISTS {
      ?airport wdt:P576 ?diss .
    }
  }
  OPTIONAL {
    ?country wdt:P1082 ?population .
  }
  OPTIONAL {
    ?country rdfs:label ?countryLabel FILTER ( LANG( ?countryLabel ) = ""en"" )
  }
}
GROUP BY ?country ?countryLabel ?population
ORDER BY DESC ( ?numAirports )";P31, P17, P582, P576, P1082;0;P17=country, P31=instance of, P279=subclass of, P582=end time, P576=dissolved, abolished or demolished date, P1082=population;1.0;0.8333333333333334;0.9090909090909092;90.91;False;0.0
test_21;What are the items cataloged under the EHRI authority control?;PREFIX wd: <http://www.wikidata.org/entity/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> SELECT ?item WHERE { ?item p:P528 ?statement . ?statement pq:P972 wd:Q51278630 . };;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
SELECT DISTINCT ?item ?itemLabel WHERE {
  ?item ?p ?statement .
  ?statement pq:P972 wd:Q51278630 .
  OPTIONAL {
    ?item rdfs:label ?itemLabel .
    FILTER ( LANG( ?itemLabel ) = ""en"" )
  }
}
ORDER BY ?itemLabel";;1;nan=UNKNOWN;1.0;1.0;1.0;100.0;False;0.0
test_22;What are the provinces and their corresponding countries?;PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?province ?state WHERE { ?province wdt:P31 / wdt:P279 * wd:Q34876 . ?province wdt:P17 ?state . };P31, P279, P17;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?province ?provinceLabel ?country ?countryLabel WHERE {
  ?province wdt:P31 wd:Q34876 .
  ?province wdt:P17 ?country .
  OPTIONAL {
    ?province rdfs:label ?provinceLabel FILTER ( LANG( ?provinceLabel ) = ""en"" )
  }
  OPTIONAL {
    ?country rdfs:label ?countryLabel FILTER ( LANG( ?countryLabel ) = ""en"" )
  }
}
ORDER BY ?countryLabel ?provinceLabel";P31, P17;0;P31=instance of, P279=subclass of, P17=country;1.0;0.6666666666666666;0.8;80.0;False;0.0
test_23;What are the official languages of countries that use a writing system which is either a subclass of the Latin script or an instance of a Latin-script alphabet? Include a count of each language, and order by the count in descending order.;PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?language ( COUNT ( ?language ) AS ?count ) WHERE { ?country wdt:P31 wd:Q6256 . ?country wdt:P37 ?language . ?language wdt:P282 ?script . { ?script wdt:P279 * wd:Q8229 . } UNION { ?script wdt:P31 wd:Q29575627 } } GROUP BY ?language ORDER BY DESC ( ?count );P31, P37, P282, P279;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?language ( COUNT( DISTINCT ?country ) AS ?count ) ( SAMPLE( ?langLabel ) AS ?languageLabel ) WHERE {
  ?country wdt:P31 / wdt:P279 * wd:Q6256 .
  ?country wdt:P37 ?language .
  ?language wdt:P282 ?writingSystem .
  {
    ?writingSystem wdt:P279 + wd:Q8229 .
  } UNION {
    ?writingSystem wdt:P31 / wdt:P279 * wd:Q29575627 .
  }
  OPTIONAL {
    ?language rdfs:label ?langLabel .
    FILTER ( LANG( ?langLabel ) = ""en"" )
  }
}
GROUP BY ?language
ORDER BY DESC ( ?count )";P31, P279, P37, P282;1;P31=instance of, P37=official language, P282=writing system, P279=subclass of;1.0;1.0;1.0;100.0;False;0.26153846153846155
test_24;What are the different types of items that have a U.S. National Archives Identifier, along with the total count of how many items of each type exist, ordered by the total count in descending order?;"#NARA P1225
SELECT ?nature ?total WITH { 
  SELECT ?nature (COUNT(?item) as ?total)
  WHERE 
  {
    ?item wdt:P1225 ?ID;
          wdt:P31 ?nature.
  } GROUP BY ?nature }  as %i
where 
{
  include %i
} ORDER BY DESC(?total)

";P1225, P31;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?type ( COUNT( DISTINCT ?item ) AS ?count ) ?typeLabel WHERE {
  ?item wdt:P1225 ?naid .
  ?item wdt:P31 ?type .
  OPTIONAL {
    ?type rdfs:label ?typeLabel .
    FILTER ( LANG( ?typeLabel ) = ""en"" )
  }
}
GROUP BY ?type ?typeLabel
ORDER BY DESC ( ?count )";P1225, P31;1;P1225=U.S. National Archives Identifier, P31=instance of;1.0;1.0;1.0;100.0;False;0.0035225048923679062
test_25;What are the items located in Ille-et-Vilaine, along with their coordinates and the century of their inception (rounded to the nearest century)?;"PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?coord ( round ( YEAR ( ?date ) / 100 ) as ?layer ) WHERE { ?item wdt:P131 + wd:Q12549 ; wdt:P625 ?coord ; wdt:P571 ?date . }";P131, P625, P571;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?item ?itemLabel ?coord ?inception ?year ( xsd:integer ( ROUND( ?year / 100.0 ) * 100 ) AS ?century ) WHERE {
  VALUES ?department {
    wd:Q12549
  }
  ?item wdt:P131 * ?department .
  ?item wdt:P625 ?coord .
  ?item wdt:P571 ?inception .
  BIND( YEAR( ?inception ) AS ?year ) OPTIONAL {
    ?item rdfs:label ?itemLabel .
    FILTER ( LANG( ?itemLabel ) = ""en"" )
  }
}
ORDER BY ?item
LIMIT 1000";P131, P625, P571;1;P131=located in the administrative territorial entity, P625=coordinate location, P571=inception;1.0;1.0;1.0;100.0;False;0.0
